flags	race	level	maxhp	maxsp	params1	params2	params3	params4	params5	skill1	skill2	skill3	skill4	skill5	skill6	skill7	skill8	exp	money	itemId1	itemProb1	itemId2	itemProb2	itemId3	itemProb3	itemId4	itemProb4	eventitemEvent	eventitemId	eventitemProb	attackAttr	attackHit	attackPower
259	13	55	800	999	10	60	20	15	15	753	755	739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
259	13	55	800	999	10	60	20	15	15	753	755	739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
259	13	56	500	999	10	70	30	12	12	864	753	755	739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
271	1	81	300	999	50	50	50	50	50	753	755	739	0	0	0	0	0	139490	0	0	0	0	0	0	0	0	0	0	0	0	0	99	500
271	2	81	1500	999	50	90	50	50	50	798	799	753	755	739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	500
271	3	81	1500	999	50	90	50	50	50	800	801	753	755	739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	500
271	4	81	1500	999	50	90	50	50	50	802	803	804	805	753	755	739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	500
271	5	81	1500	999	80	90	50	50	50	792	793	753	755	739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	500
271	6	81	1500	999	80	90	50	50	80	808	809	792	793	753	755	739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	500
271	7	81	1500	999	80	90	50	50	80	798	799	792	793	753	755	739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	500
271	8	81	1500	999	80	90	50	50	80	792	797	753	755	739	793	795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	500
271	9	81	1500	999	80	90	50	50	80	806	807	792	793	753	755	739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	500
271	10	81	1500	999	80	90	50	50	80	804	805	792	793	753	755	739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	500
271	11	81	800	999	80	90	30	50	80	875	878	879	880	881	753	755	739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	500
271	12	81	1500	999	80	90	50	50	80	794	795	792	793	753	755	739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	500
271	13	81	1500	999	80	90	50	50	80	794	795	792	793	753	755	739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	500
271	14	81	7000	999	99	99	80	50	80	793	799	801	805	803	794	739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	500
367	14	99	9999	999	99	99	99	99	99	753	755	739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	500
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256	12	63	2185	999	47	39	42	36	41	801	818	820	739	754	0	0	0	50808	0	24665	100	0	0	0	0	0	0	0	0	0	1	90	30
256	7	61	1453	999	38	43	35	53	29	807	813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	90	30
256	12	65	1722	999	49	34	43	34	66	792	809	816	739	754	752	0	0	59463	0	0	0	0	0	0	0	0	0	0	0	0	0	90	30
256	12	64	1490	999	43	53	37	37	37	792	798	738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	30
256	12	64	1641	999	43	43	34	43	49	804	819	738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	30
258	11	66	1444	999	39	51	39	39	99	817	739	0	0	0	0	0	0	65938	0	24641	100	0	0	0	0	0	0	0	0	0	1	90	30
256	13	69	2739	999	99	99	45	40	50	739	755	804	806	794	0	0	0	76861	0	20522	100	0	0	0	0	0	0	0	0	0	1	90	30
32768	12	66	2040	180	54	41	41	38	29	131	132	188	196	205	752	754	739	6753	0	24843	30	24641	50	24653	20	0	0	0	0	0	1	90	30
32768	13	69	4000	500	41	99	36	36	43	80	15	25	45	35	206	215	739	7406	0	24857	50	24653	50	0	0	0	0	0	0	0	1	90	30
256	11	69	2000	999	41	51	43	49	70	739	807	814	820	0	0	0	0	65933	0	24672	100	0	0	0	0	0	0	0	0	0	0	90	30
256	5	70	2400	999	42	44	66	37	42	739	0	0	0	0	0	0	0	93403	0	24668	100	0	0	0	0	0	0	0	0	0	2	90	30
256	3	68	630	999	42	51	38	42	37	798	800	802	804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	90	30
256	2	68	740	999	39	31	42	39	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	90	30
256	9	72	2098	999	42	65	43	42	43	739	799	801	803	805	752	754	0	42498	0	24644	100	0	0	0	0	0	0	0	0	0	1	90	30
256	10	74	2349	999	46	46	46	46	42	739	806	895	0	0	0	0	0	97906	0	0	0	0	0	0	0	0	0	0	0	0	1	90	30
256	7	72	1831	999	39	45	42	39	99	812	738	0	0	0	0	0	0	0	0	24653	100	0	0	0	0	0	0	0	0	0	1	90	30
256	9	75	1913	999	61	59	99	43	66	739	792	801	805	818	820	819	0	108932	0	24669	100	0	0	0	0	0	0	0	0	0	0	90	30
256	6	77	2473	999	46	70	45	53	99	739	821	822	863	755	753	0	0	76664	0	0	0	0	0	0	0	0	0	0	0	0	0	90	30
256	13	78	2739	999	57	66	53	46	88	739	805	819	816	820	755	792	0	43443	0	24648	100	0	0	0	0	0	0	0	0	0	1	90	30
256	13	79	3333	999	85	80	60	50	75	739	815	864	834	755	752	820	0	129050	0	24673	100	0	0	0	0	0	0	0	0	0	1	90	30
32768	4	72	2251	500	45	60	44	45	80	80	61	75	88	94	196	200	206	7684	0	24754	30	24653	60	24648	10	0	0	0	0	0	1	90	30
32768	12	79	2903	360	70	46	52	49	75	116	131	146	117	188	211	205	834	9311	0	24842	30	24653	50	24648	20	0	0	0	0	0	0	90	20
512	1	10	935	50	1	1	1	1	1	126	0	0	0	0	0	0	0	588	0	24593	100	0	0	0	0	0	0	0	0	0	1	90	20
512	1	14	1656	80	1	4	1	3	2	21	0	0	0	0	0	0	0	1685	0	24594	100	0	0	0	0	0	0	0	0	0	1	90	20
512	1	20	2944	99	1	7	1	6	3	11	0	0	0	0	0	0	0	4022	0	24594	100	0	0	0	0	0	0	0	0	0	1	90	20
512	1	28	6000	140	1	8	1	9	4	42	0	0	0	0	0	0	0	7662	0	24595	100	0	0	0	0	0	0	0	0	0	1	90	20
512	1	36	5814	150	1	9	1	12	5	58	0	0	0	0	0	0	0	12119	0	24595	100	0	0	0	0	0	0	0	0	0	1	90	20
512	1	43	6360	177	1	12	2	15	6	72	180	0	0	0	0	0	0	16441	0	24596	100	0	0	0	0	0	0	0	0	0	1	90	20
512	1	51	5264	240	1	13	2	18	7	32	196	0	0	0	0	0	0	21134	0	24596	100	0	0	0	0	0	0	0	0	0	1	90	20
512	1	59	9072	320	1	15	2	21	8	79	89	0	0	0	0	0	0	28055	0	24597	100	0	0	0	0	0	0	0	0	0	1	90	20
512	1	65	5265	400	12	1	2	24	9	131	211	0	0	0	0	0	0	32413	0	24597	100	0	0	0	0	0	0	0	0	0	1	90	20
512	1	72	5472	500	1	17	2	27	10	80	0	0	0	0	0	0	0	36885	0	24598	100	0	0	0	0	0	0	0	0	0	1	90	20
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
271	23	99	20000	999	99	99	99	99	99	739	753	755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	80
271	23	99	20000	999	99	99	99	99	99	739	753	755	798	792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	80
271	23	99	20000	999	99	99	99	99	99	739	753	755	800	818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	80
271	23	99	20000	999	99	99	99	99	99	739	753	755	804	794	819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	80
271	23	99	20000	999	99	99	99	99	99	739	753	755	802	796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	80
271	23	99	20000	999	99	99	99	99	99	739	753	755	806	821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	80
271	23	99	20000	999	99	99	99	99	99	739	753	755	808	822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	80
271	23	99	20000	999	99	99	99	99	99	739	753	755	820	813	815	816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	80
271	23	99	20000	999	99	99	99	99	99	739	753	755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	80
271	23	99	20000	999	99	99	99	99	99	739	753	755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	80
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256	3	20	715	999	14	20	16	14	11	798	799	0	0	0	0	0	0	503	0	24739	30	0	0	0	0	0	0	0	0	0	1	90	30
256	11	21	820	999	18	12	14	15	13	802	815	0	0	0	0	0	0	503	0	24835	30	0	0	0	0	0	0	0	0	0	0	90	30
256	11	22	812	999	15	20	17	13	15	808	816	0	0	0	0	0	0	503	0	24831	30	0	0	0	0	0	0	0	0	0	1	90	30
256	4	28	1130	999	15	25	20	16	21	808	812	0	0	0	0	0	0	958	0	24751	30	0	0	0	0	0	0	0	0	0	1	90	30
256	10	29	1213	999	14	21	19	17	49	806	821	0	0	0	0	0	0	1012	0	24819	30	0	0	0	0	0	0	0	0	0	1	90	30
256	6	30	1374	999	19	23	19	18	25	798	817	0	0	0	0	0	0	1045	0	24776	30	0	0	0	0	0	0	0	0	0	0	90	30
256	12	36	1443	999	27	23	23	23	26	794	814	0	0	0	0	0	0	1515	0	24850	30	0	0	0	0	0	0	0	0	0	1	90	30
256	4	37	1198	999	20	24	21	36	24	802	806	0	0	0	0	0	0	1568	0	24746	30	0	0	0	0	0	0	0	0	0	0	90	30
256	13	38	1201	999	24	35	24	24	19	798	800	802	804	0	0	0	0	1592	0	24862	30	0	0	0	0	0	0	0	0	0	1	90	30
256	9	43	1445	999	36	25	27	23	75	804	819	820	0	0	0	0	0	2055	0	24805	30	0	0	0	0	0	0	0	0	0	0	90	30
256	13	44	1797	999	32	28	28	28	28	794	738	0	0	0	0	0	0	2087	0	24852	30	0	0	0	0	0	0	0	0	0	1	90	30
256	2	45	1612	999	28	36	25	28	31	0	0	0	0	0	0	0	0	2104	0	24730	30	0	0	0	0	0	0	0	0	0	1	90	30
256	6	50	1722	999	36	35	31	31	31	798	802	796	738	0	0	0	0	2642	0	24770	30	0	0	0	0	0	0	0	0	0	1	90	30
256	5	51	1595	999	40	32	36	30	77	792	794	811	820	834	739	0	0	2686	0	24758	30	0	0	0	0	0	0	0	0	0	1	90	30
256	5	52	1858	999	34	43	33	29	25	808	798	738	0	0	0	0	0	2712	0	24765	30	0	0	0	0	0	0	0	0	0	2	90	30
256	9	59	1753	999	28	45	35	37	47	799	801	803	805	752	754	0	0	3507	0	24809	30	0	0	0	0	0	0	0	0	0	1	90	30
256	11	60	2000	999	30	30	33	40	55	800	804	812	818	819	820	0	0	3578	0	24838	30	0	0	0	0	0	0	0	0	0	0	90	30
256	9	61	1721	999	47	41	45	33	38	792	801	803	739	0	0	0	0	3606	0	24814	30	0	0	0	0	0	0	0	0	0	0	90	30
256	8	65	2400	999	55	30	40	35	42	793	834	0	0	0	0	0	0	4052	0	24798	30	0	0	0	0	0	0	0	0	0	1	90	30
256	3	66	1999	999	38	66	37	39	39	798	799	754	738	0	0	0	0	4088	0	24742	30	0	0	0	0	0	0	0	0	0	1	90	30
256	10	67	2422	999	42	42	38	37	87	806	807	808	809	821	822	738	0	4124	0	24822	30	0	0	0	0	0	0	0	0	0	1	90	30
256	6	71	2345	999	44	49	31	40	99	804	805	819	820	739	0	0	0	4611	0	24774	30	0	0	0	0	0	0	0	0	0	1	90	30
258	11	74	1745	999	46	46	33	43	61	792	817	739	0	0	0	0	0	4658	0	24834	30	0	0	0	0	0	0	0	0	0	1	90	30
256	5	77	2311	999	51	43	42	48	77	801	818	797	834	820	739	0	0	4682	0	24762	30	0	0	0	0	0	0	0	0	0	2	90	30
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
